,Country,Year,sex,age,suicides_no,population,suicides/100k pop,country-year, gdp_for_year ($) ,gdp_per_capita ($),generation,gdp_block($1e9),gdp_per_capita_block($1e9),Dystopia Residual,Economy (GDP per Capita),Family,Freedom,Generosity,Happiness Rank,Happiness Score,Health (Life Expectancy),Region,Standard Error,Trust (Government Corruption),dystopiaResidualBlock,familyBlock,freedomBlock,generosityBlock,happinessRankBlock,happinessScoreBlock,trustBlock,healthBlock
406,Lithuania,2016,male,75+ years,78,80426,96.98,Lithuania2016,42773029835,15742,Silent,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
407,Lithuania,2016,male,55-74 years,212,277763,76.32,Lithuania2016,42773029835,15742,Boomers,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
408,Lithuania,2016,male,35-54 years,266,376689,70.62,Lithuania2016,42773029835,15742,Generation X,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
409,Lithuania,2016,male,25-34 years,96,191346,50.17,Lithuania2016,42773029835,15742,Millenials,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
410,Lithuania,2016,male,15-24 years,41,177888,23.05,Lithuania2016,42773029835,15742,Millenials,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
411,Lithuania,2016,female,75+ years,29,193001,15.03,Lithuania2016,42773029835,15742,Silent,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
412,Lithuania,2016,female,55-74 years,45,390385,11.53,Lithuania2016,42773029835,15742,Boomers,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
413,Lithuania,2016,female,35-54 years,41,406249,10.09,Lithuania2016,42773029835,15742,Generation X,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
414,Lithuania,2016,female,25-34 years,8,182632,4.38,Lithuania2016,42773029835,15742,Millenials,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
415,Lithuania,2016,female,15-24 years,6,168917,3.55,Lithuania2016,42773029835,15742,Millenials,8.99 - 48.11,9372 - 24874,2.60525,1.2692,1.0641100000000001,0.18929,0.02025,60,5.813,0.64674,Central and Eastern Europe,0.15800000000000036,0.0182,2.53+,0.94 - 1.09,0 - 0.28,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
416,Luxembourg,2015,male,55-74 years,16,54325,29.45,Luxembourg2015,57784495265,107456,Boomers,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
417,Luxembourg,2015,male,75+ years,4,15011,26.65,Luxembourg2015,57784495265,107456,Silent,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
418,Luxembourg,2015,male,35-54 years,17,90095,18.87,Luxembourg2015,57784495265,107456,Generation X,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
419,Luxembourg,2015,female,55-74 years,9,53878,16.7,Luxembourg2015,57784495265,107456,Boomers,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
420,Luxembourg,2015,male,15-24 years,4,34757,11.51,Luxembourg2015,57784495265,107456,Millenials,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
421,Luxembourg,2015,male,25-34 years,4,42930,9.32,Luxembourg2015,57784495265,107456,Millenials,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
422,Luxembourg,2015,female,75+ years,2,23189,8.62,Luxembourg2015,57784495265,107456,Silent,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
423,Luxembourg,2015,female,35-54 years,6,85928,6.98,Luxembourg2015,57784495265,107456,Generation X,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
424,Luxembourg,2015,female,5-14 years,1,30367,3.29,Luxembourg2015,57784495265,107456,Generation Z,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
425,Luxembourg,2015,female,15-24 years,1,33170,3.01,Luxembourg2015,57784495265,107456,Millenials,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
426,Luxembourg,2015,female,25-34 years,0,42000,0.0,Luxembourg2015,57784495265,107456,Millenials,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
427,Luxembourg,2015,male,5-14 years,0,32098,0.0,Luxembourg2015,57784495265,107456,Generation Z,48.11 - 260.2,24874+,1.9696099999999999,1.5639100000000001,1.21963,0.61583,0.28034000000000003,17,6.946000000000001,0.91894,Western Europe,0.03499,0.37798000000000004,1.87 - 2.20,1.09+,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
428,Malta,2015,male,25-34 years,8,33179,24.11,Malta2015,10574026838,25750,Millenials,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
429,Malta,2015,male,35-54 years,9,57603,15.62,Malta2015,10574026838,25750,Generation X,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
430,Malta,2015,male,55-74 years,8,53017,15.09,Malta2015,10574026838,25750,Boomers,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
431,Malta,2015,male,15-24 years,2,27768,7.2,Malta2015,10574026838,25750,Millenials,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
432,Malta,2015,female,35-54 years,3,55098,5.44,Malta2015,10574026838,25750,Generation X,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
433,Malta,2015,female,15-24 years,1,25588,3.91,Malta2015,10574026838,25750,Millenials,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
434,Malta,2015,female,55-74 years,2,55161,3.63,Malta2015,10574026838,25750,Boomers,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
435,Malta,2015,female,25-34 years,1,30613,3.27,Malta2015,10574026838,25750,Millenials,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
436,Malta,2015,female,5-14 years,0,19625,0.0,Malta2015,10574026838,25750,Generation Z,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
437,Malta,2015,female,75+ years,0,19379,0.0,Malta2015,10574026838,25750,Silent,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
438,Malta,2015,male,5-14 years,0,20817,0.0,Malta2015,10574026838,25750,Generation Z,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
439,Malta,2015,male,75+ years,0,12789,0.0,Malta2015,10574026838,25750,Silent,8.99 - 48.11,24874+,1.6488,1.2074,1.30203,0.60365,0.51752,37,6.3020000000000005,0.88721,Western Europe,0.04206,0.13585999999999998,0 - 1.87,1.09+,0.52+,0.31+,0 - 40,6.29+,0.10 - 0.17,0.79+
440,Mauritius,2015,male,35-54 years,37,180202,20.53,Mauritius2015,11692287066,10125,Generation X,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
441,Mauritius,2015,male,25-34 years,16,88362,18.11,Mauritius2015,11692287066,10125,Millenials,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
442,Mauritius,2015,male,15-24 years,14,96489,14.51,Mauritius2015,11692287066,10125,Millenials,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
443,Mauritius,2015,male,75+ years,2,15510,12.89,Mauritius2015,11692287066,10125,Silent,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
444,Mauritius,2015,female,25-34 years,10,86613,11.55,Mauritius2015,11692287066,10125,Millenials,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
445,Mauritius,2015,male,55-74 years,9,103727,8.68,Mauritius2015,11692287066,10125,Boomers,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
446,Mauritius,2015,female,15-24 years,7,94082,7.44,Mauritius2015,11692287066,10125,Millenials,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
447,Mauritius,2015,female,55-74 years,4,116373,3.44,Mauritius2015,11692287066,10125,Boomers,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
448,Mauritius,2015,female,35-54 years,5,177447,2.82,Mauritius2015,11692287066,10125,Generation X,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
449,Mauritius,2015,female,5-14 years,0,83838,0.0,Mauritius2015,11692287066,10125,Generation Z,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
450,Mauritius,2015,female,75+ years,0,25820,0.0,Mauritius2015,11692287066,10125,Silent,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
451,Mauritius,2015,male,5-14 years,0,86385,0.0,Mauritius2015,11692287066,10125,Generation Z,8.99 - 48.11,9372 - 24874,1.76145,1.0076100000000001,0.98521,0.56066,0.37744,71,5.477,0.7095,Sub-Saharan Africa,0.07197,0.07521,0 - 1.87,0.94 - 1.09,0.52+,0.31+,40 - 78,5.3 - 6.29,0.06 - 0.10,0.64 - 0.79
452,Mauritius,2016,male,25-34 years,17,87701,19.38,Mauritius2016,12232463656,10570,Millenials,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
453,Mauritius,2016,male,75+ years,3,15754,19.04,Mauritius2016,12232463656,10570,Silent,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
454,Mauritius,2016,male,15-24 years,18,96372,18.68,Mauritius2016,12232463656,10570,Millenials,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
455,Mauritius,2016,male,35-54 years,33,180530,18.28,Mauritius2016,12232463656,10570,Generation X,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
456,Mauritius,2016,male,55-74 years,12,107902,11.12,Mauritius2016,12232463656,10570,Boomers,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
457,Mauritius,2016,female,15-24 years,4,94001,4.26,Mauritius2016,12232463656,10570,Millenials,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
458,Mauritius,2016,female,25-34 years,3,85747,3.5,Mauritius2016,12232463656,10570,Millenials,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
459,Mauritius,2016,female,35-54 years,6,177524,3.38,Mauritius2016,12232463656,10570,Generation X,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
460,Mauritius,2016,female,55-74 years,2,120603,1.66,Mauritius2016,12232463656,10570,Boomers,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
461,Mauritius,2016,female,75+ years,0,26298,0.0,Mauritius2016,12232463656,10570,Silent,8.99 - 48.11,9372 - 24874,2.20223,1.14372,0.75695,0.46145,0.36951,66,5.648,0.66189,Sub-Saharan Africa,0.28199999999999914,0.05202999999999999,2.20 - 2.53,0.74 - 0.94,0.40 - 0.52,0.31+,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
462,Mexico,2015,male,25-34 years,1195,10243158,11.67,Mexico2015,1169622672463,10228,Millenials,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
463,Mexico,2015,male,15-24 years,1347,11676480,11.54,Mexico2015,1169622672463,10228,Millenials,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
464,Mexico,2015,male,75+ years,163,1427654,11.42,Mexico2015,1169622672463,10228,Silent,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
465,Mexico,2015,male,35-54 years,1560,15181008,10.28,Mexico2015,1169622672463,10228,Generation X,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
466,Mexico,2015,male,55-74 years,584,6465941,9.03,Mexico2015,1169622672463,10228,Boomers,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
467,Mexico,2015,female,15-24 years,484,11354811,4.26,Mexico2015,1169622672463,10228,Millenials,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
468,Mexico,2015,female,25-34 years,267,10079012,2.65,Mexico2015,1169622672463,10228,Millenials,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
469,Mexico,2015,female,35-54 years,303,15940497,1.9,Mexico2015,1169622672463,10228,Generation X,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
470,Mexico,2015,female,55-74 years,88,7021916,1.25,Mexico2015,1169622672463,10228,Boomers,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
471,Mexico,2015,male,5-14 years,137,11790898,1.16,Mexico2015,1169622672463,10228,Generation Z,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
472,Mexico,2015,female,5-14 years,95,11261292,0.84,Mexico2015,1169622672463,10228,Generation Z,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
473,Mexico,2015,female,75+ years,11,1915217,0.57,Mexico2015,1169622672463,10228,Silent,260+,9372 - 24874,3.6021400000000003,1.02054,0.91451,0.48181,0.14074,14,7.187,0.8144399999999999,Latin America and Caribbean,0.041760000000000005,0.21311999999999998,2.53+,0.74 - 0.94,0.40 - 0.52,0 - 0.14,0 - 40,6.29+,0.17+,0.79+
474,Mongolia,2016,male,25-34 years,127,290660,43.69,Mongolia2016,11183458131,4145,Millenials,8.99 - 48.11,3447 - 9372,1.53586,0.9885299999999999,1.0898299999999999,0.35972,0.34539000000000003,101,4.907,0.55469,Eastern Asia,0.1379999999999999,0.03285,0 - 1.87,0.94 - 1.09,0.28 - 0.40,0.31+,78 - 119,4.5 - 5.3,0 - 0.06,0.44 - 0.64
475,Mongolia,2016,male,35-54 years,127,375631,33.81,Mongolia2016,11183458131,4145,Generation X,8.99 - 48.11,3447 - 9372,1.53586,0.9885299999999999,1.0898299999999999,0.35972,0.34539000000000003,101,4.907,0.55469,Eastern Asia,0.1379999999999999,0.03285,0 - 1.87,0.94 - 1.09,0.28 - 0.40,0.31+,78 - 119,4.5 - 5.3,0 - 0.06,0.44 - 0.64
476,Mongolia,2016,male,15-24 years,85,252851,33.62,Mongolia2016,11183458131,4145,Millenials,8.99 - 48.11,3447 - 9372,1.53586,0.9885299999999999,1.0898299999999999,0.35972,0.34539000000000003,101,4.907,0.55469,Eastern Asia,0.1379999999999999,0.03285,0 - 1.87,0.94 - 1.09,0.28 - 0.40,0.31+,78 - 119,4.5 - 5.3,0 - 0.06,0.44 - 0.64
477,Mongolia,2016,male,55-74 years,29,113527,25.54,Mongolia2016,11183458131,4145,Boomers,8.99 - 48.11,3447 - 9372,1.53586,0.9885299999999999,1.0898299999999999,0.35972,0.34539000000000003,101,4.907,0.55469,Eastern Asia,0.1379999999999999,0.03285,0 - 1.87,0.94 - 1.09,0.28 - 0.40,0.31+,78 - 119,4.5 - 5.3,0 - 0.06,0.44 - 0.64
